5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
10/16/2021 14:10,14,54,68,2,100
10/16/2021 14:15,8,55,63,2,100
10/16/2021 14:20,21,72,93,2,100
10/16/2021 14:25,19,49,68,2,100
10/16/2021 14:30,20,49,69,2,100
10/16/2021 14:35,16,48,64,2,100
10/16/2021 14:40,19,49,68,2,100
10/16/2021 14:45,26,56,82,2,100
10/16/2021 14:50,15,37,52,2,100
10/16/2021 14:55,17,44,61,2,100
10/16/2021 15:00,13,50,63,2,100
10/16/2021 15:05,15,48,63,2,100
10/16/2021 15:10,22,55,77,2,100
10/16/2021 15:15,21,47,68,2,100
10/16/2021 15:20,17,52,69,2,100
10/16/2021 15:25,11,50,61,2,100
10/16/2021 15:30,13,47,60,2,100
10/16/2021 15:35,21,59,80,2,100
10/16/2021 15:40,23,59,82,2,100
10/16/2021 15:45,26,53,79,2,100
10/16/2021 15:50,15,54,69,2,100
10/16/2021 15:55,14,51,65,2,100
10/16/2021 16:00,16,35,51,2,100
10/16/2021 16:05,15,42,57,2,100
10/16/2021 16:10,13,49,62,2,100
10/16/2021 16:15,15,39,54,2,100
10/16/2021 16:20,17,53,70,2,100
10/16/2021 16:25,20,61,81,2,100
10/16/2021 16:30,23,50,73,2,100
10/16/2021 16:35,22,45,67,2,100
10/16/2021 16:40,30,48,78,2,100
10/16/2021 16:45,14,51,65,2,100
10/16/2021 16:50,14,71,85,2,100
10/16/2021 16:55,19,51,70,2,100
10/16/2021 17:00,18,61,79,2,100
10/16/2021 17:05,14,53,67,2,100
10/16/2021 17:10,12,43,55,2,100
10/16/2021 17:15,20,58,78,2,100
10/16/2021 17:20,16,58,74,2,100
10/16/2021 17:25,17,50,67,2,100
10/16/2021 17:30,26,52,78,2,100
10/16/2021 17:35,14,46,60,2,100
10/16/2021 17:40,11,39,50,2,100
10/16/2021 17:45,11,62,73,2,100
10/16/2021 17:50,20,39,59,2,100
10/16/2021 17:55,22,51,73,2,100
10/16/2021 18:00,12,51,63,2,100
10/16/2021 18:05,24,49,73,2,100
10/16/2021 18:10,19,58,77,2,100
10/16/2021 18:15,26,44,70,2,100
10/16/2021 18:20,17,51,68,2,100
10/16/2021 18:25,10,49,59,2,100
10/16/2021 18:30,20,57,77,2,100
10/16/2021 18:35,19,54,73,2,100
10/16/2021 18:40,16,51,67,2,100
10/16/2021 18:45,18,45,63,2,100
10/16/2021 18:50,16,47,63,2,100
10/16/2021 18:55,25,32,57,2,100
10/16/2021 19:00,18,48,66,2,100
10/16/2021 19:05,24,41,65,2,100
10/16/2021 19:10,10,33,43,2,100
10/16/2021 19:15,13,42,55,2,100
10/16/2021 19:20,16,55,71,2,100
10/16/2021 19:25,15,40,55,2,100
10/16/2021 19:30,14,37,51,2,100
10/16/2021 19:35,12,38,50,2,100
10/16/2021 19:40,18,35,53,2,100
10/16/2021 19:45,11,20,31,2,100
10/16/2021 19:50,12,32,44,2,100
10/16/2021 19:55,11,32,43,2,100
10/16/2021 20:00,14,15,29,2,100
10/16/2021 20:05,3,12,15,2,100
10/16/2021 20:10,12,19,31,2,100
10/16/2021 20:15,14,28,42,2,100
10/16/2021 20:20,13,47,60,2,100
10/16/2021 20:25,12,26,38,2,100
10/16/2021 20:30,9,27,36,2,100
10/16/2021 20:35,6,36,42,2,100
10/16/2021 20:40,17,24,41,2,100
10/16/2021 20:45,13,30,43,2,100
10/16/2021 20:50,8,34,42,2,100
10/16/2021 20:55,14,38,52,2,100
10/16/2021 21:00,11,25,36,2,100
10/16/2021 21:05,10,23,33,2,100
10/16/2021 21:10,10,22,32,2,100
10/16/2021 21:15,10,34,44,2,100
10/16/2021 21:20,16,23,39,2,100
10/16/2021 21:25,7,24,31,2,100
10/16/2021 21:30,10,25,35,2,100
10/16/2021 21:35,8,24,32,2,100
10/16/2021 21:40,9,22,31,2,100
10/16/2021 21:45,12,27,39,2,100
10/16/2021 21:50,8,27,35,2,100
10/16/2021 21:55,14,26,40,2,100
10/16/2021 22:00,7,30,37,2,100
10/16/2021 22:05,7,25,32,2,100
10/16/2021 22:10,10,16,26,2,100
10/16/2021 22:15,8,30,38,2,100
10/16/2021 22:20,8,21,29,2,100
10/16/2021 22:25,5,29,34,2,100
10/16/2021 22:30,9,20,29,2,100
10/16/2021 22:35,10,20,30,2,100
10/16/2021 22:40,9,20,29,2,100
10/16/2021 22:45,10,19,29,2,100
10/16/2021 22:50,9,16,25,2,100
10/16/2021 22:55,9,21,30,2,100
10/16/2021 23:00,5,23,28,2,100
10/16/2021 23:05,5,14,19,2,100
10/16/2021 23:10,7,19,26,2,100
10/16/2021 23:15,7,19,26,2,100
10/16/2021 23:20,5,14,19,2,100
10/16/2021 23:25,5,13,18,2,100
10/16/2021 23:30,2,14,16,2,100
10/16/2021 23:35,6,13,19,2,100
10/16/2021 23:40,6,8,14,2,100
10/16/2021 23:45,0,13,13,2,100
10/16/2021 23:50,6,10,16,2,100
10/16/2021 23:55,5,16,21,2,100
10/17/2021 0:00,4,11,15,2,100
10/17/2021 0:05,3,10,13,2,100
10/17/2021 0:10,7,9,16,2,100
10/17/2021 0:15,2,17,19,2,100
10/17/2021 0:20,5,12,17,2,100
10/17/2021 0:25,3,7,10,2,100
10/17/2021 0:30,4,6,10,2,100
10/17/2021 0:35,3,9,12,2,100
10/17/2021 0:40,2,8,10,2,100
10/17/2021 0:45,3,7,10,2,100
10/17/2021 0:50,2,10,12,2,100
10/17/2021 0:55,7,6,13,2,100
10/17/2021 1:00,1,1,2,2,100
10/17/2021 1:05,0,5,5,2,100
10/17/2021 1:10,0,4,4,2,100
10/17/2021 1:15,3,7,10,2,100
10/17/2021 1:20,6,5,11,2,100
10/17/2021 1:25,4,3,7,2,100
10/17/2021 1:30,3,7,10,2,100
10/17/2021 1:35,2,6,8,2,100
10/17/2021 1:40,2,2,4,2,100
10/17/2021 1:45,3,1,4,2,100
10/17/2021 1:50,4,6,10,2,100
10/17/2021 1:55,1,4,5,2,100
10/17/2021 2:00,3,1,4,2,100
10/17/2021 2:05,5,7,12,2,100
10/17/2021 2:10,1,4,5,2,100
10/17/2021 2:15,0,5,5,2,100
10/17/2021 2:20,2,3,5,2,100
10/17/2021 2:25,0,7,7,2,100
10/17/2021 2:30,2,6,8,2,100
10/17/2021 2:35,2,2,4,2,100
10/17/2021 2:40,4,7,11,2,100
10/17/2021 2:45,1,7,8,2,100
10/17/2021 2:50,2,2,4,2,100
10/17/2021 2:55,0,4,4,2,100
10/17/2021 3:00,1,6,7,2,100
10/17/2021 3:05,4,3,7,2,100
10/17/2021 3:10,1,2,3,2,100
10/17/2021 3:15,0,3,3,2,100
10/17/2021 3:20,3,4,7,2,100
10/17/2021 3:25,0,3,3,2,100
10/17/2021 3:30,1,3,4,2,100
10/17/2021 3:35,1,1,2,2,100
10/17/2021 3:40,0,3,3,2,100
10/17/2021 3:45,0,3,3,2,100
10/17/2021 3:50,1,2,3,2,100
10/17/2021 3:55,2,0,2,2,100
10/17/2021 4:00,0,5,5,2,100
10/17/2021 4:05,0,3,3,2,100
10/17/2021 4:10,0,1,1,2,100
10/17/2021 4:15,0,3,3,2,100
10/17/2021 4:20,2,1,3,2,100
10/17/2021 4:25,3,1,4,2,100
10/17/2021 4:30,1,2,3,2,100
10/17/2021 4:35,2,3,5,2,100
10/17/2021 4:40,0,2,2,2,100
10/17/2021 4:45,0,3,3,2,100
10/17/2021 4:50,0,2,2,2,100
10/17/2021 4:55,1,6,7,2,100
10/17/2021 5:00,2,5,7,2,100
10/17/2021 5:05,1,1,2,2,100
10/17/2021 5:10,2,3,5,2,100
10/17/2021 5:15,1,3,4,2,100
10/17/2021 5:20,2,0,2,2,100
10/17/2021 5:25,1,4,5,2,100
10/17/2021 5:30,2,3,5,2,100
10/17/2021 5:35,1,1,2,2,100
10/17/2021 5:40,1,3,4,2,100
10/17/2021 5:45,3,4,7,2,100
10/17/2021 5:50,0,2,2,2,100
10/17/2021 5:55,2,5,7,2,100
10/17/2021 6:00,1,3,4,2,100
10/17/2021 6:05,1,3,4,2,100
10/17/2021 6:10,0,4,4,2,100
10/17/2021 6:15,4,6,10,2,100
10/17/2021 6:20,1,1,2,2,100
10/17/2021 6:25,1,4,5,2,100
10/17/2021 6:30,4,6,10,2,100
10/17/2021 6:35,1,5,6,2,100
10/17/2021 6:40,5,9,14,2,100
10/17/2021 6:45,1,2,3,2,100
10/17/2021 6:50,4,3,7,2,100
10/17/2021 6:55,4,10,14,2,100
10/17/2021 7:00,3,0,3,2,100
10/17/2021 7:05,2,9,11,2,100
10/17/2021 7:10,0,9,9,2,100
10/17/2021 7:15,5,10,15,2,100
10/17/2021 7:20,4,8,12,2,100
10/17/2021 7:25,3,8,11,2,100
10/17/2021 7:30,2,6,8,2,100
10/17/2021 7:35,3,7,10,2,100
10/17/2021 7:40,3,7,10,2,100
10/17/2021 7:45,3,7,10,2,100
10/17/2021 7:50,4,11,15,2,100
10/17/2021 7:55,6,8,14,2,100
10/17/2021 8:00,0,10,10,2,100
10/17/2021 8:05,3,16,19,2,100
10/17/2021 8:10,2,10,12,2,100
10/17/2021 8:15,0,13,13,2,100
10/17/2021 8:20,8,13,21,2,100
10/17/2021 8:25,2,12,14,2,100
10/17/2021 8:30,2,12,14,2,100
10/17/2021 8:35,6,15,21,2,100
10/17/2021 8:40,4,18,22,2,100
10/17/2021 8:45,3,15,18,2,100
10/17/2021 8:50,2,12,14,2,100
10/17/2021 8:55,3,21,24,2,100
10/17/2021 9:00,8,19,27,2,100
10/17/2021 9:05,1,18,19,2,100
10/17/2021 9:10,4,27,31,2,100
10/17/2021 9:15,6,20,26,2,100
10/17/2021 9:20,7,30,37,2,100
10/17/2021 9:25,6,21,27,2,100
10/17/2021 9:30,6,27,33,2,100
10/17/2021 9:35,9,25,34,2,100
10/17/2021 9:40,7,38,45,2,100
10/17/2021 9:45,11,45,56,2,100
10/17/2021 9:50,10,39,49,2,100
10/17/2021 9:55,12,29,41,2,100
10/17/2021 10:00,13,29,42,2,100
10/17/2021 10:05,15,46,61,2,100
10/17/2021 10:10,10,29,39,2,100
10/17/2021 10:15,15,27,42,2,100
10/17/2021 10:20,12,35,47,2,100
10/17/2021 10:25,9,33,42,2,100
10/17/2021 10:30,13,50,63,2,100
10/17/2021 10:35,6,48,54,2,100
10/17/2021 10:40,13,43,56,2,100
10/17/2021 10:45,16,41,57,2,100
10/17/2021 10:50,20,42,62,2,100
10/17/2021 10:55,17,45,62,2,100
10/17/2021 11:00,12,49,61,2,100
10/17/2021 11:05,14,55,69,2,100
10/17/2021 11:10,15,46,61,2,100
10/17/2021 11:15,12,33,45,2,100
10/17/2021 11:20,12,36,48,2,100
10/17/2021 11:25,14,56,70,2,100
10/17/2021 11:30,13,42,55,2,100
10/17/2021 11:35,21,42,63,2,100
10/17/2021 11:40,15,34,49,2,100
10/17/2021 11:45,13,39,52,2,100
10/17/2021 11:50,23,40,63,2,100
10/17/2021 11:55,20,50,70,2,100
10/17/2021 12:00,13,48,61,2,100
10/17/2021 12:05,14,52,66,2,100
10/17/2021 12:10,16,41,57,2,100
10/17/2021 12:15,10,45,55,2,100
10/17/2021 12:20,19,45,64,2,100
10/17/2021 12:25,18,52,70,2,100
10/17/2021 12:30,21,54,75,2,100
10/17/2021 12:35,24,49,73,2,100
10/17/2021 12:40,21,50,71,2,100
10/17/2021 12:45,19,51,70,2,100
10/17/2021 12:50,18,58,76,2,100
10/17/2021 12:55,20,58,78,2,100
10/17/2021 13:00,20,51,71,2,100
10/17/2021 13:05,14,51,65,2,100
10/17/2021 13:10,13,50,63,2,100
10/17/2021 13:15,20,47,67,2,100
10/17/2021 13:20,18,47,65,2,100
10/17/2021 13:25,12,57,69,2,100
10/17/2021 13:30,6,43,49,2,100
10/17/2021 13:35,19,50,69,2,100
10/17/2021 13:40,15,55,70,2,100
10/17/2021 13:45,14,53,67,2,100
10/17/2021 13:50,23,55,78,2,100
10/17/2021 13:55,14,57,71,2,100
10/17/2021 14:00,18,58,76,2,100
10/17/2021 14:05,18,40,58,2,100
10/17/2021 14:10,21,63,84,2,100
10/17/2021 14:15,22,55,77,2,100
10/17/2021 14:20,11,56,67,2,100
10/17/2021 14:25,11,56,67,2,100
10/17/2021 14:30,16,55,71,2,100
10/17/2021 14:35,16,48,64,2,100
10/17/2021 14:40,12,48,60,2,100
10/17/2021 14:45,15,44,59,2,100
10/17/2021 14:50,18,53,71,2,100
10/17/2021 14:55,22,45,67,2,100
10/17/2021 15:00,19,42,61,2,100
10/17/2021 15:05,23,45,68,2,100
10/17/2021 15:10,21,56,77,2,100
10/17/2021 15:15,12,44,56,2,100
10/17/2021 15:20,20,60,80,2,100
10/17/2021 15:25,15,42,57,2,100
10/17/2021 15:30,20,56,76,2,100
10/17/2021 15:35,17,48,65,2,100
10/17/2021 15:40,17,46,63,2,100
10/17/2021 15:45,18,61,79,2,100
10/17/2021 15:50,20,51,71,2,100
10/17/2021 15:55,16,43,59,2,100
10/17/2021 16:00,16,50,66,2,100
10/17/2021 16:05,14,51,65,2,100
10/17/2021 16:10,13,58,71,2,100
10/17/2021 16:15,23,50,73,2,100
10/17/2021 16:20,18,45,63,2,100
10/17/2021 16:25,12,39,51,2,100
10/17/2021 16:30,11,47,58,2,100
10/17/2021 16:35,19,34,53,2,100
10/17/2021 16:40,11,48,59,2,100
10/17/2021 16:45,24,42,66,2,100
10/17/2021 16:50,19,44,63,2,100
10/17/2021 16:55,17,50,67,2,100
10/17/2021 17:00,15,53,68,2,100
10/17/2021 17:05,21,60,81,2,100
10/17/2021 17:10,18,36,54,2,100
10/17/2021 17:15,16,39,55,2,100
10/17/2021 17:20,12,48,60,2,100
10/17/2021 17:25,9,51,60,2,100
10/17/2021 17:30,20,41,61,2,100
10/17/2021 17:35,13,35,48,2,100
10/17/2021 17:40,16,37,53,2,100
10/17/2021 17:45,22,48,70,2,100
10/17/2021 17:50,12,47,59,2,100
10/17/2021 17:55,11,41,52,2,100
10/17/2021 18:00,14,41,55,2,100
10/17/2021 18:05,20,29,49,2,100
10/17/2021 18:10,12,32,44,2,100
10/17/2021 18:15,17,34,51,2,100
10/17/2021 18:20,14,48,62,2,100
10/17/2021 18:25,11,45,56,2,100
10/17/2021 18:30,14,52,66,2,100
10/17/2021 18:35,9,41,50,2,100
10/17/2021 18:40,13,36,49,2,100
10/17/2021 18:45,15,34,49,2,100
10/17/2021 18:50,9,45,54,2,100
10/17/2021 18:55,10,39,49,2,100
10/17/2021 19:00,13,31,44,2,100
10/17/2021 19:05,9,26,35,2,100
10/17/2021 19:10,14,31,45,2,100
10/17/2021 19:15,11,41,52,2,100
10/17/2021 19:20,13,28,41,2,100
10/17/2021 19:25,21,26,47,2,100
10/17/2021 19:30,4,33,37,2,100
10/17/2021 19:35,13,32,45,2,100
10/17/2021 19:40,11,29,40,2,100
10/17/2021 19:45,8,39,47,2,100
10/17/2021 19:50,13,30,43,2,100
10/17/2021 19:55,14,29,43,2,100
10/17/2021 20:00,19,19,38,2,100
10/17/2021 20:05,11,45,56,2,100
10/17/2021 20:10,7,26,33,2,100
10/17/2021 20:15,6,17,23,2,100
10/17/2021 20:20,9,31,40,2,100
10/17/2021 20:25,9,23,32,2,100
10/17/2021 20:30,10,23,33,2,100
10/17/2021 20:35,12,10,22,2,100
10/17/2021 20:40,4,28,32,2,100
10/17/2021 20:45,5,27,32,2,100
10/17/2021 20:50,11,22,33,2,100
10/17/2021 20:55,4,20,24,2,100
10/17/2021 21:00,13,22,35,2,100
10/17/2021 21:05,4,6,10,2,100
10/17/2021 21:10,3,14,17,2,100
10/17/2021 21:15,3,22,25,2,100
10/17/2021 21:20,9,25,34,2,100
10/17/2021 21:25,9,23,32,2,100
10/17/2021 21:30,2,19,21,2,100
10/17/2021 21:35,6,14,20,2,100
10/17/2021 21:40,9,23,32,2,100
10/17/2021 21:45,9,26,35,2,100
10/17/2021 21:50,11,11,22,2,100
10/17/2021 21:55,4,12,16,2,100
10/17/2021 22:00,8,9,17,2,100
10/17/2021 22:05,4,9,13,2,100
10/17/2021 22:10,8,10,18,2,100
10/17/2021 22:15,8,11,19,2,100
10/17/2021 22:20,5,12,17,2,100
10/17/2021 22:25,8,12,20,2,100
10/17/2021 22:30,3,9,12,2,100
10/17/2021 22:35,6,14,20,2,100
10/17/2021 22:40,7,16,23,2,100
10/17/2021 22:45,7,11,18,2,100
10/17/2021 22:50,5,16,21,2,100
10/17/2021 22:55,5,13,18,2,100
10/17/2021 23:00,1,10,11,2,100
10/17/2021 23:05,5,16,21,2,100
10/17/2021 23:10,2,2,4,2,100
10/17/2021 23:15,3,4,7,2,100
10/17/2021 23:20,4,9,13,2,100
10/17/2021 23:25,4,1,5,2,100
10/17/2021 23:30,2,6,8,2,100
10/17/2021 23:35,4,5,9,2,100
10/17/2021 23:40,3,4,7,2,100
10/17/2021 23:45,2,6,8,2,100
10/17/2021 23:50,1,4,5,2,100
10/17/2021 23:55,1,2,3,2,100
10/18/2021 0:00,1,5,6,2,100
10/18/2021 0:05,1,8,9,2,100
10/18/2021 0:10,4,7,11,2,100
10/18/2021 0:15,2,6,8,2,100
10/18/2021 0:20,1,2,3,2,100
10/18/2021 0:25,0,5,5,2,100
10/18/2021 0:30,1,7,8,2,100
10/18/2021 0:35,1,5,6,2,100
10/18/2021 0:40,1,4,5,2,100
10/18/2021 0:45,3,6,9,2,100
10/18/2021 0:50,2,6,8,2,100
10/18/2021 0:55,4,3,7,2,100
10/18/2021 1:00,1,2,3,2,100
10/18/2021 1:05,1,2,3,2,100
10/18/2021 1:10,1,4,5,2,100
10/18/2021 1:15,1,2,3,2,100
10/18/2021 1:20,0,4,4,2,100
10/18/2021 1:25,1,0,1,2,100
10/18/2021 1:30,0,1,1,2,100
10/18/2021 1:35,1,0,1,2,100
10/18/2021 1:40,2,1,3,2,100
10/18/2021 1:45,4,2,6,2,100
10/18/2021 1:50,1,1,2,2,100
10/18/2021 1:55,0,2,2,2,100
10/18/2021 2:00,1,0,1,2,100
10/18/2021 2:05,3,2,5,2,100
10/18/2021 2:10,1,0,1,2,100
10/18/2021 2:15,0,1,1,2,100
10/18/2021 2:20,0,1,1,2,100
10/18/2021 2:25,0,4,4,2,100
10/18/2021 2:30,0,3,3,2,100
10/18/2021 2:35,0,3,3,2,100
10/18/2021 2:40,0,0,0,2,100
10/18/2021 2:45,0,1,1,2,100
10/18/2021 2:50,0,2,2,2,100
10/18/2021 2:55,1,1,2,2,100
10/18/2021 3:00,0,1,1,2,100
10/18/2021 3:05,1,1,2,2,100
10/18/2021 3:10,1,2,3,2,100
10/18/2021 3:15,0,1,1,2,100
10/18/2021 3:20,0,0,0,2,100
10/18/2021 3:25,0,3,3,2,100
10/18/2021 3:30,1,0,1,2,100
10/18/2021 3:35,1,2,3,2,100
10/18/2021 3:40,1,1,2,2,100
10/18/2021 3:45,0,0,0,2,100
10/18/2021 3:50,2,1,3,2,100
10/18/2021 3:55,0,4,4,2,100
10/18/2021 4:00,0,2,2,2,100
10/18/2021 4:05,1,1,2,2,100
10/18/2021 4:10,0,1,1,2,100
10/18/2021 4:15,2,1,3,2,100
10/18/2021 4:20,1,2,3,2,100
10/18/2021 4:25,0,1,1,2,100
10/18/2021 4:30,3,4,7,2,100
10/18/2021 4:35,0,4,4,2,100
10/18/2021 4:40,0,2,2,2,100
10/18/2021 4:45,2,4,6,2,100
10/18/2021 4:50,2,5,7,2,100
10/18/2021 4:55,0,6,6,2,100
10/18/2021 5:00,0,1,1,2,100
10/18/2021 5:05,0,3,3,2,100
10/18/2021 5:10,1,3,4,2,100
10/18/2021 5:15,2,7,9,2,100
10/18/2021 5:20,2,7,9,2,100
10/18/2021 5:25,1,5,6,2,100
10/18/2021 5:30,0,8,8,2,100
10/18/2021 5:35,2,7,9,2,100
10/18/2021 5:40,2,6,8,2,100
10/18/2021 5:45,1,3,4,2,100
10/18/2021 5:50,2,13,15,2,100
10/18/2021 5:55,5,6,11,2,100
10/18/2021 6:00,0,8,8,2,100
10/18/2021 6:05,3,9,12,2,100
10/18/2021 6:10,5,9,14,2,100
10/18/2021 6:15,4,13,17,2,100
10/18/2021 6:20,3,10,13,2,100
10/18/2021 6:25,7,7,14,2,100
10/18/2021 6:30,3,9,12,2,100
10/18/2021 6:35,6,15,21,2,100
10/18/2021 6:40,10,24,34,2,100
10/18/2021 6:45,11,28,39,2,100
10/18/2021 6:50,6,17,23,2,100
10/18/2021 6:55,10,23,33,2,100
10/18/2021 7:00,6,28,34,2,100
10/18/2021 7:05,9,18,27,2,100
10/18/2021 7:10,11,30,41,2,100
10/18/2021 7:15,9,32,41,2,100
10/18/2021 7:20,12,29,41,2,100
10/18/2021 7:25,12,46,58,2,100
10/18/2021 7:30,10,43,53,2,100
10/18/2021 7:35,8,39,47,2,100
10/18/2021 7:40,11,49,60,2,100
10/18/2021 7:45,15,62,77,2,100
10/18/2021 7:50,17,39,56,2,100
10/18/2021 7:55,16,54,70,2,100
10/18/2021 8:00,7,53,60,2,100
10/18/2021 8:05,19,63,82,2,100
10/18/2021 8:10,15,76,91,2,100
10/18/2021 8:15,11,52,63,2,100
10/18/2021 8:20,9,53,62,2,100
10/18/2021 8:25,8,50,58,2,100
10/18/2021 8:30,10,57,67,2,100
10/18/2021 8:35,11,61,72,2,100
10/18/2021 8:40,11,52,63,2,100
10/18/2021 8:45,15,46,61,2,100
10/18/2021 8:50,19,56,75,2,100
10/18/2021 8:55,13,44,57,2,100
10/18/2021 9:00,5,50,55,2,100
10/18/2021 9:05,11,39,50,2,100
10/18/2021 9:10,14,34,48,2,100
10/18/2021 9:15,12,39,51,2,100
10/18/2021 9:20,12,31,43,2,100
10/18/2021 9:25,10,34,44,2,100
10/18/2021 9:30,11,23,34,2,100
10/18/2021 9:35,10,20,30,2,100
10/18/2021 9:40,0,0,0,2,0
10/18/2021 9:45,0,0,0,2,0
10/18/2021 9:50,0,0,0,2,0
10/18/2021 9:55,0,0,0,2,0
10/18/2021 10:00,0,0,0,2,0
10/18/2021 10:05,0,0,0,2,0
10/18/2021 10:10,0,0,0,2,0
10/18/2021 10:15,15,50,65,2,100
10/18/2021 10:20,13,34,47,2,100
10/18/2021 10:25,15,44,59,2,100
10/18/2021 10:30,12,46,58,2,100
10/18/2021 10:35,11,36,47,2,100
10/18/2021 10:40,12,38,50,2,100
10/18/2021 10:45,16,35,51,2,100
10/18/2021 10:50,16,43,59,2,100
10/18/2021 10:55,16,37,53,2,100
10/18/2021 11:00,12,37,49,2,100
10/18/2021 11:05,11,46,57,2,100
10/18/2021 11:10,13,47,60,2,100
10/18/2021 11:15,13,36,49,2,100
10/18/2021 11:20,10,53,63,2,100
10/18/2021 11:25,11,47,58,2,100
10/18/2021 11:30,15,43,58,2,100
10/18/2021 11:35,17,41,58,2,100
10/18/2021 11:40,15,42,57,2,100
10/18/2021 11:45,18,50,68,2,100
10/18/2021 11:50,17,51,68,2,100
10/18/2021 11:55,21,40,61,2,100
10/18/2021 12:00,12,36,48,2,100
10/18/2021 12:05,10,39,49,2,100
10/18/2021 12:10,13,37,50,2,100
10/18/2021 12:15,17,36,53,2,100
10/18/2021 12:20,9,47,56,2,100
10/18/2021 12:25,8,36,44,2,100
10/18/2021 12:30,19,59,78,2,100
10/18/2021 12:35,14,42,56,2,100
10/18/2021 12:40,12,40,52,2,100
10/18/2021 12:45,17,43,60,2,100
10/18/2021 12:50,21,43,64,2,100
10/18/2021 12:55,12,57,69,2,100
10/18/2021 13:00,11,47,58,2,100
10/18/2021 13:05,9,43,52,2,100
10/18/2021 13:10,14,44,58,2,100
10/18/2021 13:15,11,33,44,2,100
10/18/2021 13:20,11,43,54,2,100
10/18/2021 13:25,14,54,68,2,100
10/18/2021 13:30,10,45,55,2,100
10/18/2021 13:35,10,39,49,2,100
10/18/2021 13:40,18,46,64,2,100
10/18/2021 13:45,30,41,71,2,100
10/18/2021 13:50,9,47,56,2,100
10/18/2021 13:55,11,38,49,2,100
10/18/2021 14:00,15,46,61,2,100
10/18/2021 14:05,11,35,46,2,100
10/18/2021 14:10,18,48,66,2,100
10/18/2021 14:15,15,45,60,2,100
10/18/2021 14:20,19,49,68,2,100
10/18/2021 14:25,15,45,60,2,100
10/18/2021 14:30,11,49,60,2,100
10/18/2021 14:35,7,57,64,2,100
10/18/2021 14:40,11,54,65,2,100
10/18/2021 14:45,11,47,58,2,100
10/18/2021 14:50,17,69,86,2,100
10/18/2021 14:55,21,43,64,2,100
10/18/2021 15:00,9,44,53,2,100
10/18/2021 15:05,11,52,63,2,100
10/18/2021 15:10,22,52,74,2,100
10/18/2021 15:15,20,64,84,2,100
10/18/2021 15:20,22,51,73,2,100
10/18/2021 15:25,22,68,90,2,100
10/18/2021 15:30,25,71,96,2,100
10/18/2021 15:35,16,58,74,2,100
10/18/2021 15:40,20,59,79,2,100
10/18/2021 15:45,24,67,91,2,100
10/18/2021 15:50,20,70,90,2,100
10/18/2021 15:55,16,57,73,2,100
10/18/2021 16:00,24,62,86,2,100
10/18/2021 16:05,15,61,76,2,100
10/18/2021 16:10,11,58,69,2,100
10/18/2021 16:15,14,67,81,2,100
10/18/2021 16:20,14,74,88,2,100
10/18/2021 16:25,17,66,83,2,100
10/18/2021 16:30,19,58,77,2,100
10/18/2021 16:35,26,66,92,2,100
10/18/2021 16:40,25,72,97,2,100
10/18/2021 16:45,24,73,97,2,100
10/18/2021 16:50,27,64,91,2,100
10/18/2021 16:55,17,48,65,2,100
10/18/2021 17:00,17,67,84,2,100
10/18/2021 17:05,16,40,56,2,100
10/18/2021 17:10,24,64,88,2,100
10/18/2021 17:15,19,67,86,2,100
10/18/2021 17:20,21,63,84,2,100
10/18/2021 17:25,10,66,76,2,100
10/18/2021 17:30,17,69,86,2,100
10/18/2021 17:35,12,51,63,2,100
10/18/2021 17:40,13,77,90,2,100
10/18/2021 17:45,18,59,77,2,100
10/18/2021 17:50,27,58,85,2,100
10/18/2021 17:55,17,50,67,2,100
10/18/2021 18:00,16,54,70,2,100
10/18/2021 18:05,18,42,60,2,100
10/18/2021 18:10,14,57,71,2,100
10/18/2021 18:15,16,46,62,2,100
10/18/2021 18:20,18,44,62,2,100
10/18/2021 18:25,17,69,86,2,100
10/18/2021 18:30,20,50,70,2,100
10/18/2021 18:35,18,51,69,2,100
10/18/2021 18:40,14,50,64,2,100
10/18/2021 18:45,13,41,54,2,100
10/18/2021 18:50,14,45,59,2,100
10/18/2021 18:55,13,47,60,2,100
10/18/2021 19:00,20,48,68,2,100
10/18/2021 19:05,17,35,52,2,100
10/18/2021 19:10,13,39,52,2,100
10/18/2021 19:15,24,38,62,2,100
10/18/2021 19:20,21,52,73,2,100
10/18/2021 19:25,19,36,55,2,100
10/18/2021 19:30,16,37,53,2,100
10/18/2021 19:35,18,31,49,2,100
10/18/2021 19:40,20,32,52,2,100
10/18/2021 19:45,9,32,41,2,100
10/18/2021 19:50,16,36,52,2,100
10/18/2021 19:55,4,20,24,2,100
10/18/2021 20:00,9,27,36,2,100
10/18/2021 20:05,11,30,41,2,100
10/18/2021 20:10,13,33,46,2,100
10/18/2021 20:15,13,27,40,2,100
10/18/2021 20:20,10,25,35,2,100
10/18/2021 20:25,8,17,25,2,100
10/18/2021 20:30,12,19,31,2,100
10/18/2021 20:35,6,18,24,2,100
10/18/2021 20:40,7,30,37,2,100
10/18/2021 20:45,12,36,48,2,100
10/18/2021 20:50,10,19,29,2,100
10/18/2021 20:55,6,21,27,2,100
10/18/2021 21:00,9,14,23,2,100
10/18/2021 21:05,7,24,31,2,100
10/18/2021 21:10,10,17,27,2,100
10/18/2021 21:15,8,19,27,2,100
10/18/2021 21:20,9,26,35,2,100
